Train SISNR,Test SISNR,Train CL Loss,epoch
-10.56701456,-3.995938206,-0.436225759,1
-3.678438589,-0.932281194,-0.494710994,2
-2.14450923,0.022758019,-0.545082499,3
-1.331465069,0.576607461,-0.595509183,4
-0.750960828,1.077714122,-0.623769401,5
-0.249468654,1.511644409,-0.651046164,6
0.067722362,1.752637219,-0.674852742,7
0.420987392,2.044284078,-0.698031664,8
0.668532972,2.479696141,-0.719576176,9
0.840445679,2.567157875,-0.738460662,10
1.011428261,2.665759782,-0.75410052,11
1.228879463,2.711823134,-0.771461481,12
1.583140321,3.099954019,-0.793475371,13
1.719408907,3.24415255,-0.803958252,14
1.985318217,3.355627278,-0.816250486,15
2.281431034,3.434385685,-0.832981914,16
2.359833702,3.666230869,-0.838677941,17
2.503744371,3.830927483,-0.845776375,18
2.799860016,4.072118171,-0.858399451,19
2.944688663,4.227292772,-0.86235675,20
3.180803105,4.60468843,-0.871250534,21
3.40366333,4.498844031,-0.878968593,22
3.477270506,4.581419587,-0.882873494,23
3.578371711,4.719576343,-0.88726354,24
3.788553998,4.961180365,-0.893888518,25
3.916787356,4.984392369,-0.897430368,26
3.950653002,5.182974168,-0.899758318,27
4.063580759,5.126709867,-0.904927542,28
4.162617803,5.23658462,-0.908457087,29
4.265757941,5.370543563,-0.910646366,30
4.288243562,5.449456803,-0.91333466,31
4.309403539,5.432756428,-0.915304102,32
4.42891065,5.502300962,-0.919131285,33
4.534901187,5.5153301,-0.920896864,34
4.64215146,5.791542228,-0.923512721,35
4.582496993,5.78059539,-0.923954893,36
4.743461892,5.775966938,-0.925946008,37
4.714386985,5.721114278,-0.927204089,38
4.828768581,5.748712929,-0.929018147,39
4.808246449,5.816651217,-0.9302647,40
4.91329886,5.86368324,-0.931434445,41
5.05587931,5.994563413,-0.93341249,42
4.981004521,5.951404985,-0.933236782,43
4.927016407,6.073032014,-0.933424078,44
5.046721041,6.027903525,-0.93490438,45
5.249803871,6.173497653,-0.936182437,46
5.149220094,6.045579688,-0.936669679,47
5.14812243,6.162675913,-0.93714189,48
5.197821677,6.360281563,-0.938004022,49
5.348100051,6.18536946,-0.939630572,50
1.231969892,4.245023803,-0.725995658,51
3.959785394,5.706996163,-0.728397705,52
4.914103128,5.988904754,-0.765420785,53
5.307043523,6.317144219,-0.775689945,54
5.493363708,6.246193337,-0.772086769,55
5.619147956,6.62380813,-0.770550465,56
5.8680574,6.519829504,-0.764739523,57
5.890390739,6.699358328,-0.757886153,58
6.008660823,6.853992399,-0.749694036,59
6.169295207,6.852682741,-0.744778477,60
6.288371012,6.940970612,-0.736098243,61
6.459581673,6.961429954,-0.73374139,62
6.466570064,6.944775232,-0.724391131,63
6.493944645,7.158883023,-0.717482869,64
6.636439547,6.952877339,-0.71183382,65
6.793542832,6.968997463,-0.709538033,66
6.910861924,7.051878309,-0.703686634,67
6.877028137,7.047805397,-0.693887372,68
6.947840571,7.265493671,-0.687480269,69
7.106320694,7.215565602,-0.681563733,70
7.191745579,7.099981085,-0.67771042,71
7.247843906,7.43260328,-0.668247959,72
7.448489457,7.396561845,-0.662469691,73
7.509462804,7.504142189,-0.656707253,74
7.62639913,7.576685413,-0.646707051,75
7.574714735,7.564834277,-0.635394117,76
7.727057129,7.471389119,-0.630982608,77
7.881116092,7.221388038,-0.624494856,78
7.848802283,7.532803472,-0.611784849,79
8.100675523,7.780648446,-0.608687587,80
8.075284615,7.965202204,-0.597444447,81
8.184813619,7.834312034,-0.593423726,82
8.151702553,8.141235296,-0.578819469,83
8.250119716,7.817972589,-0.569771506,84
8.298822328,8.157021077,-0.562978286,85
8.394558981,8.098966583,-0.549606668,86
8.379744932,8.06835405,-0.540002536,87
8.437453255,8.124795636,-0.529826842,88
8.528024986,7.875824412,-0.521997998,89
8.639504522,8.393283478,-0.514903442,90
8.630466819,8.305729461,-0.504030849,91
8.753320903,8.464208213,-0.494509275,92
8.728121758,8.113187035,-0.489540899,93
8.830686599,8.339806588,-0.481485914,94
8.731459111,8.370336254,-0.469642334,95
8.871380329,8.040939776,-0.462636602,96
8.91287896,8.117174514,-0.457881981,97
8.950768799,8.22009805,-0.447720104,98
8.98796618,8.149067664,-0.446632098,99
8.948383868,8.628985532,-0.434203181,100
8.855882674,8.320831688,-0.489199394,101
9.17445156,8.532112583,-0.556843964,102
9.052005619,8.279377421,-0.603040751,103
9.197884411,8.268587438,-0.640707295,104
9.162778288,8.105187368,-0.670344034,105
9.204539925,8.449496905,-0.699694354,106
9.106707275,8.325898504,-0.719242452,107
9.207010984,8.453916764,-0.739351681,108
9.20043546,8.400287819,-0.760148015,109
9.193034858,8.154337597,-0.775280921,110
9.213794291,8.442293684,-0.790568108,111
9.197216809,8.392703835,-0.805157239,112
9.242643923,8.37797571,-0.820909314,113
9.324408859,8.062643194,-0.835020753,114
9.263535738,8.233193747,-0.845192188,115
9.27729103,8.308972573,-0.85703082,116
9.323639691,8.212157146,-0.868366146,117
9.200861484,8.376234754,-0.875425432,118
9.297901541,8.404468743,-0.885139344,119
9.280683637,8.373430395,-0.894398445,120
9.294649661,8.454439163,-0.901188053,121
9.364896715,8.548045301,-0.908994941,122
9.28517586,8.252423692,-0.914194778,123
9.34551692,8.171919886,-0.919504216,124
9.337353557,8.378344011,-0.925343556,125
9.32620275,8.316967463,-0.929738054,126
9.410694152,8.469976934,-0.933598269,127
9.382936239,8.228578663,-0.936960716,128
9.405519426,8.094426211,-0.940037256,129
9.190084159,8.114972758,-0.940720994,130
9.344503522,8.394774858,-0.945053106,131
9.389818907,8.368218136,-0.947217125,132
9.310650796,8.36296823,-0.94854719,133
9.252021462,7.992704376,-0.950492768,134
9.213073581,8.454041664,-0.952052917,135
9.401962578,8.412132978,-0.953561133,136
9.241488993,8.358134421,-0.954061808,137
9.342555285,8.234190687,-0.955165688,138
9.262082875,8.159990756,-0.955779016,139
9.294246525,8.262688573,-0.956507785,140
9.329540521,8.38380363,-0.957742939,141
9.413596332,8.354003263,-0.957493372,142
9.456482023,8.428332249,-0.958206533,143
9.444084257,8.426030954,-0.958621765,144
9.219166249,8.473399878,-0.958327463,145
9.300778955,8.483003092,-0.959502079,146
9.385428816,8.429947527,-0.959462928,147
9.413263857,8.418541304,-0.959791142,148
9.332560062,8.342998091,-0.960719479,149
9.376833469,8.319746319,-0.960973462,150
6.197124541,6.963377357,-0.331263524,151
8.891901612,8.40802211,0.10670054,152
9.162882566,8.317266424,-0.081266169,153
9.235754579,8.359213265,-0.231553175,154
9.347023904,8.302843062,-0.326602803,155
9.441637665,8.200692089,-0.379182326,156
9.337422639,8.598770603,-0.412209043,157
9.29192552,8.231265148,-0.434221695,158
9.444755673,8.665631096,-0.445140685,159
9.478588581,8.657678095,-0.452205992,160
9.526468575,8.497002101,-0.448511115,161
9.583446115,8.367487534,-0.449675363,162
9.620367795,8.809873048,-0.449458927,163
9.757136762,8.290682213,-0.451495991,164
9.734759241,8.870540365,-0.447336144,165
9.761449873,8.654605563,-0.443620687,166
9.772834778,8.156279254,-0.444518373,167
9.839300096,8.302797842,-0.445191029,168
9.715121865,8.836537902,-0.441117187,169
9.727665901,8.73631351,-0.437988612,170
9.827168494,8.528000251,-0.437211361,171
9.880640596,8.876047333,-0.436138257,172
9.935537547,8.872568218,-0.435904963,173
9.933767587,8.83336637,-0.433061123,174
9.863333136,8.734915066,-0.433130577,175
10.05550522,8.615310582,-0.435924127,176
9.948942572,8.722956665,-0.428347945,177
10.17507714,8.645634651,-0.431684455,178
9.992514998,8.901185036,-0.431160661,179
10.16537064,8.875234199,-0.433952433,180
10.14272997,8.91593674,-0.428633828,181
10.25545344,9.048931265,-0.420971649,182
10.22256321,8.704797856,-0.421378245,183
10.23301303,8.716423663,-0.422283624,184
10.24562258,8.844659209,-0.422825254,185
10.29334116,8.925409373,-0.422926795,186
10.3979322,8.896625304,-0.419689184,187
10.26495728,8.888242904,-0.415504067,188
10.34196568,8.590926647,-0.417550882,189
10.2380245,9.003449829,-0.41782919,190
10.48076868,8.869142874,-0.417196835,191
10.46298057,9.039077369,-0.417297387,192
10.5641562,8.882444692,-0.417547056,193
10.3860136,8.956476871,-0.410794743,194
10.55319399,8.759884183,-0.416573841,195
10.53966418,8.953373194,-0.416515941,196
10.5366939,8.956140709,-0.413938605,197
10.64029941,8.931497383,-0.419940639,198
10.58960083,8.849326507,-0.412803884,199
10.68609491,9.149746037,-0.41252753,200
10.09744906,8.805699436,-0.565933878,201
10.81015289,8.782690883,-0.68800074,202
10.78811592,8.778208001,-0.742466135,203
10.8679491,8.960513083,-0.791824324,204
11.00095075,9.05971001,-0.825313821,205
10.91993794,8.976820882,-0.853304891,206
10.95443028,9.174279173,-0.875456933,207
10.98023364,8.932231251,-0.892272813,208
10.91790125,8.872453237,-0.906602776,209
10.94937056,8.996232684,-0.917390456,210
11.06254679,9.070772044,-0.926240183,211
10.96480966,8.882927291,-0.933412815,212
11.03403506,8.997513906,-0.939214418,213
10.92462918,8.948020522,-0.943355812,214
11.04761633,8.906336808,-0.947427738,215
10.94619015,8.948534584,-0.949799439,216
10.83020347,9.059032861,-0.951260697,217
10.87317884,8.795175624,-0.952631038,218
10.84028766,8.912149707,-0.953870162,219
10.87839925,8.77208027,-0.956054581,220
10.87667206,8.936280251,-0.956155162,221
10.77007896,8.939029042,-0.956137056,222
10.90187204,8.821847312,-0.95755299,223
10.8144598,8.92918009,-0.957797373,224
10.90538841,8.878683702,-0.958278382,225
10.85285711,9.048464417,-0.959320657,226
10.92377001,8.788784305,-0.960193068,227
10.83641633,8.794847933,-0.960169908,228
10.87556234,8.958424624,-0.960851578,229
10.92897734,8.905887556,-0.9616147,230
10.83866116,8.776254272,-0.96170048,231
10.88634056,9.232843908,-0.961112065,232
10.87818384,8.955735787,-0.96134208,233
10.85773256,9.075222961,-0.962225201,234
10.93177038,9.105691878,-0.961770101,235
10.97948903,8.980052304,-0.961844077,236
10.90676549,8.89614466,-0.962044602,237
10.93487871,8.863730359,-0.962499158,238
10.8253943,9.053346125,-0.962301629,239
10.92269987,8.652924943,-0.962532083,240
10.99604741,8.950273617,-0.962636644,241
10.86216229,9.18012267,-0.962847544,242
10.90040904,8.919653066,-0.96300479,243
10.91306984,9.087910064,-0.963877864,244
10.92337558,8.985587001,-0.964029789,245
10.96269929,8.852005275,-0.964219434,246
10.8934634,9.051827725,-0.963003915,247
11.03751031,9.058899061,-0.963871447,248
10.93894267,9.110521865,-0.964180911,249
10.98893481,8.843556937,-0.964160139,250
5.591487397,7.808952808,-0.128214921,251
10.09452251,8.930228082,0.14255394,252
10.61823365,9.218412503,0.009260776,253
10.69990799,8.951182453,-0.131906145,254
10.83121011,9.03380065,-0.235206813,255
10.74586421,9.338605555,-0.313789762,256
10.75214449,9.366668828,-0.358432157,257
10.83799094,8.87998515,-0.377909326,258
10.88468724,9.149997385,-0.386328526,259
10.87053967,8.906785242,-0.397628912,260
10.93274567,9.291428741,-0.410189619,261
10.95416364,8.928319558,-0.410362659,262
10.87613264,8.687289778,-0.412172758,263
11.06132451,9.009209736,-0.408136482,264
11.06481624,8.6439653,-0.409449015,265
11.11954555,8.807195576,-0.411324273,266
11.03059921,8.776935919,-0.414518189,267
11.02100849,8.939147886,-0.408795594,268
11.06667957,8.904673251,-0.402572614,269
11.13716346,8.98534143,-0.403860243,270
11.20550081,9.346579194,-0.400306501,271
11.13482609,9.264273397,-0.408120761,272
11.24904788,9.133242162,-0.40456494,273
11.15759072,9.006940031,-0.400409557,274
11.2571114,8.845749847,-0.403547842,275
11.24078467,9.420704834,-0.406213895,276
11.33036131,9.159542672,-0.40469624,277
11.29046488,8.724215857,-0.408857526,278
11.38369423,9.189972965,-0.412678629,279
11.30411446,9.141423758,-0.412571979,280
11.32541275,9.242964864,-0.409353566,281
11.3861644,9.113139319,-0.407254777,282
11.45277441,8.932119632,-0.39612511,283
11.39223081,8.978471939,-0.400787801,284
11.3330068,9.15413115,-0.405723542,285
11.33364022,9.308252629,-0.398125311,286
11.48873433,9.05688769,-0.406224176,287
11.33227986,9.08987174,-0.405490549,288
11.43742698,8.84927295,-0.403060308,289
11.52561405,8.651561952,-0.407284903,290
11.39352709,9.168452096,-0.397479543,291
11.56104058,9.527487381,-0.401368405,292
11.55427811,8.881495913,-0.399993293,293
11.64226207,9.21025331,-0.398337865,294
11.70879513,9.096356289,-0.393559407,295
11.53253254,8.828349201,-0.397441371,296
11.60214499,9.019527753,-0.401144223,297
11.68489137,9.28889273,-0.404931468,298
11.58251312,9.233223422,-0.404042579,299
11.51925591,9.274812563,-0.396245747,300
11.0229165,9.306160593,-0.61179622,301
11.72681367,9.033905959,-0.747321747,302
12.02088079,9.234403014,-0.801338434,303
11.95551753,9.037043595,-0.838610435,304
11.89597565,9.227117531,-0.867134811,305
12.07782632,9.236114383,-0.889945816,306
12.02481419,9.162222521,-0.905722484,307
12.00693297,9.14142673,-0.918161329,308
11.99039862,9.087572209,-0.926659841,309
12.09996474,9.033859134,-0.934691917,310
11.97607878,8.98662552,-0.940777604,311
11.88152549,9.076062616,-0.944887288,312
11.98397192,9.124912596,-0.948952535,313
11.96430397,8.961825522,-0.950930914,314
11.90031341,9.213152568,-0.953531899,315
11.85291705,9.075322755,-0.954992898,316
11.81245187,9.349128056,-0.956148684,317
11.97344562,9.025550985,-0.957546443,318
11.9547908,8.915007901,-0.958612032,319
11.96496034,8.890746037,-0.958744315,320
11.83566794,8.977265636,-0.959314985,321
11.87415943,9.274885345,-0.960149985,322
11.95550683,8.781821299,-0.960686779,323
11.84502381,9.020158792,-0.96061595,324
11.84742254,8.951356292,-0.960818836,325
11.85481462,8.81146632,-0.961109471,326
11.82995087,9.066053406,-0.961284619,327
11.95261759,8.897912304,-0.962228535,328
11.83241355,9.159374865,-0.96170379,329
11.93978941,8.968845558,-0.962595727,330
12.01851189,9.058074927,-0.963619923,331
11.93945038,9.029638648,-0.963504259,332
11.94986498,8.934970204,-0.962780418,333
11.8789694,9.063487101,-0.963589527,334
11.85272804,9.000507633,-0.963182567,335
11.94884375,9.137102485,-0.963428214,336
11.92649335,8.857344389,-0.963843929,337
11.88751486,8.946216607,-0.96451243,338
11.86118153,9.047315208,-0.963319818,339
11.98972002,8.873580027,-0.96271072,340
11.91925502,9.094144678,-0.963045022,341
11.97616738,9.342783221,-0.963933868,342
11.85846949,9.128920174,-0.963856937,343
11.99257344,8.908726986,-0.964994408,344
11.86702326,9.189273826,-0.964952797,345
11.92517704,8.976237162,-0.96528507,346
11.89315757,8.830217012,-0.96477565,347
11.95160604,8.89387033,-0.964982811,348
11.914024,8.61183269,-0.965629809,349
11.94285738,8.925632413,-0.965508828,350
6.227064028,7.651246492,-0.107579151,351
11.04657468,8.896843266,0.132651354,352
11.50783411,8.815872248,-0.007808366,353
11.72653615,9.021464817,-0.136601178,354
11.71436441,8.759239769,-0.255669145,355
11.63026997,9.01987977,-0.313626278,356
11.67113745,8.510864814,-0.347655758,357
11.65040833,8.944716978,-0.369253367,358
11.67432079,9.10128847,-0.382587224,359
11.74957249,9.115760016,-0.388242104,360
11.65008542,8.917111039,-0.386216591,361
11.79076129,9.103691769,-0.397912136,362
11.8043893,8.919118261,-0.40914486,363
11.87521189,9.089919821,-0.405758714,364
11.87003669,9.169094006,-0.411151281,365
11.85350385,8.786871966,-0.412618286,366
11.79957411,9.100495426,-0.4095712,367
11.93132374,9.607408198,-0.399597022,368
11.86614707,9.044046466,-0.396492032,369
11.89958501,8.997613525,-0.395521989,370
11.85170817,8.747514455,-0.401530764,371
11.87469727,9.183837891,-0.405513855,372
11.92662507,9.095966307,-0.406541046,373
11.87788355,9.028996658,-0.404780361,374
11.97598055,9.262851238,-0.402346104,375
11.92981619,8.994471836,-0.396002405,376
11.85503313,9.07164371,-0.394279907,377
11.90986064,9.128839882,-0.399607498,378
11.99388137,8.465014569,-0.401628712,379
12.01251128,8.837984546,-0.392133186,380
12.04509947,9.112005933,-0.392927655,381
11.99916512,8.772515837,-0.396328966,382
12.15532634,9.111677345,-0.404913833,383
11.94013676,8.506585407,-0.39302543,384
12.13186866,8.43903594,-0.394771425,385
12.06864941,9.18963023,-0.392552243,386
12.08282122,9.014096252,-0.403670903,387
12.12919655,8.876848245,-0.40037025,388
12.10785383,9.208073417,-0.399555684,389
12.1072773,9.263008062,-0.403672891,390
12.09054253,8.883472077,-0.40226275,391
12.12743273,8.880956745,-0.399350151,392
12.05934858,8.921463776,-0.400144109,393
12.13067853,9.128071793,-0.394231332,394
12.09928012,8.484137797,-0.395538436,395
12.12418145,9.02154154,-0.395798729,396
12.13881409,9.049196124,-0.399766842,397
12.30425435,8.993574993,-0.407291939,398
12.1588639,8.664546299,-0.403310066,399
12.16232657,9.249257501,-0.396959827,400
